"Language","Glottocode","Glottocode_original","family_size_glottolog","EGIDSorig","family_Glottolog","EGIDS","EGIDSnat","ID_WALS","name_WALS","Latitude","Longitude","ISO639P3code","Subfamily","Genus","ISO_codes","Samples_100","Samples_200","Country_ID","society_name_DPlace","language_name","language_family_DPlace","code_EA033","code_label_EA033","code_EA023","code_label_EA023","code_EA024","code_label_EA024","code_EA025","code_label_EA025","code_EA031","code_label_EA031","code_EA202","code_label_EA202","code_SCCS156","code_label_SCCS156","code_SCCS150","code_label_SCCS150","code_B014","code_label_B014","Fusion (less << more)_20","Number of exponence on selected inflectional formatives (few << more)_21","Degree of inflectional synthesis (few << more)_22","Existence of marking on the direct object (no < yes)_23","Existence of marking on the possessor (no < yes)_24","Existence of marking (no < yes)_25","Existence of affixes (no < yes)_26","Degree of reduplication (full < partial < none)_27","Case syncretism (no cases < no syncretism < syncretism)_28","Syncretism in verbal person or number marking (no marking < no syncretism < syncretism)_29","Number of grammatical genders (few < more)_30","Existence of grammatical genders (no < yes)_30","Existence of sex-based gender systems (no < yes)_31","Gender assignment system (no gender < semantic < semantic and formal)_32","Existence of nominal plurality (no < yes)_33","Occurance of nominal plurality (no plural << obligatory plural in all nouns)_34","Existence of special associative plural marker (no < yes)_36","Existence of definite article (no < yes)_37","Existence of indefinite article (no < yes)_38","Differentiation of inclusive/exclusive in verbal inflections (no < yes)_40","Forms of prenominal and adnominal demonstratives (same < different)_42","Relatedness between third person pronouns and demonstratives (yes < no)_43","Existence of gender distinctions in independent personal pronouns (no < yes)_44","Differentiation between intensifiers and reflexive pronouns (no < yes)_47","Degree of person marking on adpositions (no adp. < no marking < marking for pronouns < marking for pronouns and nouns)_48","Number of grammatical cases (few cases << many cases)_49","Existence of grammatical cases (no < yes)_49","Degree of case marking (no cases < border line < 2 cases << 10 or more cases)_49","Degree of assymetrical case marking (no cases < symmetrical < assymetrical)_50","Existence of case affixes (no < yes)_51","Similarity of comitatives and instrumentals (same < different)_52","Productivity of ordinal formation (less << more)_53","Existence of distributive numerals (no < yes)_54","Degree of usage of numeral classifiers (absent < optional < obligatory)_55","Existence of pronominal possessive affixes (no < yes)_57","Obligatory possessive inflection (yes < no)_58","Number of possessive classes (few << more)_59","Degree of differentiation among genetives, adjectives, and relative clauses (weak < moderate < strong)_60","Occurance of adjectives without nouns (no or yes without marking < yes with marking)_61","Existence of action nominals (no < yes)_62","""and"" and ""with"" (identical < different)_63","Markers for nominal and verbal conjunction (no marker < identical marker < separate marker for each)_64","Distinction between perfective and imperfective aspects (no < yes)_65","Degrees of remoteness in past tenses (no past tense < 1 degree of remoteness << 4+ degrees of remoteness)_66","Existence of inflectional marking of future/nonfuture distinction (no < yes)_67","Exixtence of perfect tense (no < yes)_68","Existence of tense-aspect inflection (no < yes)_69","Existence of morphological second person imperative (no<yes)_70","Existence of inflectional optative (no < yes)_73","Existence of evidentiality (no < yes)_78","Existence of suppletion in tense of aspect (no < yes)_79","Existence of verbal number of suppletion (no < yes)_80","Existence of a dominant word order (no < yes)_81","Existence of a dominant subject-verb order (no < yes)_82","Existence of a dominant object-verb order (no < yes)_83","Existence of a dominant object-oblique-verb order (no < yes)_84","Order of adposition and NP (no adpositions < no dominant order < dominant order exists)_85","Existence of a dominant genitive-noun order (no < yes)_86","Existence of a dominant adjective-noun order (adj not modifying nouns < no < yes)_87","Existence of a dominant demonstrative-noun order (no < yes)_88","Existence of a dominant numeral-noun order (num not modifying nouns < no < yes)_89","Existence of a dominant adjective-degree word order (no < yes)_91","Existence of a dominant question particle position (no question particle < no < yes)_92","Alignment of case marking in full NPs (neutral < non-neutral)_98","Alignment of case marking in full NPs (neutral < other types < nominative-accusative)_98","Alignment of case marking in pronouns (absent < present)_99","Alignment of case marking in pronouns (others < accusative)_99","Alignment of case marking in pronouns (others < tripartite)_99","Alignment of case marking in pronouns (others << accusative)_99","Alignment of verbal person marking (neutral < non-neutral)_100","Alignment of verbal person marking (neutral < others < accusative alignment)_100","Obligatory pronouns in the subject position (no < yes)_101","Existence of a dominant way to express prenominal subjects (no < yes)_101","Existence of verbal person marking (no < yes)_102","Number of arguments marked for verbal person (zero < one < two)_102","Third person zero of verbal person marking (no marking  < no zero realization < with zero realization)_103","Number of person markers on the verb (zero or one < two)_104","Existence of passive construction (no < yes)_107","Existence of antipassive construction (no < yes)_108","Existence of applicative construction (no < yes)_109","Existence of nonperiphrastic causative constructions (no < yes)_111","Existence of assymmetric standard negation (no < yes)_113","Existence of special ways to utter polar questions (no < yes)_116","Encoding of nominal and locational predication (shared < split)_119","Possibility of zero copula (possible < impossible)_120","Form of comparative constructions (others < particle comparative)_121","Form of relativization on subjects (others < relative pronouns)_122","Form of relativization on subjects (non-reductions < others)_122","Form of relativization on obliques (others < relative pronouns)_123","Form of relativization on obliques (non-reduction < others)_123","Purpose clauses (balanced << deranked)_125","When' clauses (balanced << deranked)_126","Reason clauses (balanced << deranked)_127","Utterance complement clauses (balanced << deranked)_128"
"Malay, Manokwari Papuan","mala1479","mala1479",1277," ","Austronesian",NA,NA,"ktp","Ketapang",-1.86666666667,110,"zlm","","Malayo-Sumbawan","zlm","false","false","ID","Malays","Colloquial Malay","Austronesian",3,"Two levels",10,"Any first cousins",1,"Quadrilateral",15,"None preferred",NA,NA,14.0386541092785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malay, Manokwari Papuan","mala1479","mala1479",1277," ","Austronesian",NA,NA,"myk","Malay (Kuala Lumpur)",3.16666666667,101.7,"zlm","","Malayo-Sumbawan","zlm","false","false","MY","Malays","Colloquial Malay","Austronesian",3,"Two levels",10,"Any first cousins",1,"Quadrilateral",15,"None preferred",NA,NA,14.0386541092785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minangkabau","mina1268","mina1268",1277,"5","Austronesian",8,1,"min","Minangkabau",-1,101,"min","","Malayo-Sumbawan","min","false","false","ID","Minangkabau","Minangkabau","Austronesian",3,"Two levels",1,"Cross-cousin",3,"Duolateral",1,"Cross-cousin: either",NA,NA,14.5086577385242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"English","stan1293","stan1293",589,"0","Indo-European",13,2,"eng","English",52,0,"eng","","Germanic","eng","true","true","IE GB","Tristan da Cunha","English","Indo-European",1,"Acephalous",NA,NA,NA,NA,NA,NA,3,"100-199",5.23644196282995,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,0,2,2,2,1,1,1,1,5,0,1,1,0,0,0,1,0,1,0,1,2,2,0,0,3,0,0,0,1,0,2,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,2,0,2,1,1,1,0,0,0,1,1,0,2,1,2,1,1,1,1,2,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"English","stan1293","stan1293",589,"0","Indo-European",13,2,"eng","English",52,0,"eng","","Germanic","eng","true","true","IE GB","New Englanders","English","Indo-European",4,"Three levels",10,"Any first cousins",1,"Quadrilateral",15,"None preferred",8,"50000+",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,1,0,2,2,2,1,1,1,1,5,0,1,1,0,0,0,1,0,1,0,1,2,2,0,0,3,0,0,0,1,0,2,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,2,0,2,1,1,1,0,0,0,1,1,0,2,1,2,1,1,1,1,2,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"Hebrew","hebr1245","anci1244",375,"1","Afro-Asiatic",12,2,"hba","Hebrew (Modern Ashkenazic)",31.75,35.1666666667,"heb","","Semitic","heb","false","false","IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hebrew","hebr1245","anci1244",375,"1","Afro-Asiatic",12,2,"heb","Hebrew (Modern)",31.5,34.8333333333,"heb","","Semitic","heb","true","true","IL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,1,1,1,1,2,0,2,1,1,1,2,1,5,0,1,1,0,0,0,1,0,2,NA,0,0,0,1,0,3,0,0,1,1,0,2,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,NA,2,1,2,1,1,0,2,1,2,1,1,0,2,1,2,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
"Roon","roon1237","roon1237",1277,"6b","Austronesian",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesian, Riau","riau1236","Ø",1277,"5","Austronesian",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malay, Siak","siak1238","siak1238",1277," ","Austronesian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesian, Jakarta","cjin1234","cjin1234",1277,"1","Austronesian",12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tukang Besi","tuka1247","tuka1247",1277,"6a","Austronesian",7,1,"tuk","Tukang Besi",-5.5,123.5,"","","Celebic","bhq khc","true","true","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,1,1,2,0,1,0,0,0,0,0,NA,1,1,0,0,0,1,0,0,1,NA,0,0,0,0,NA,2,0,1,0,1,1,2,0,1,NA,1,0,0,1,0,1,1,0,0,1,0,1,1,1,NA,2,1,2,1,1,NA,2,1,1,1,0,1,1,1,2,0,1,1,2,2,1,1,0,1,1,0,1,1,0,NA,0,1,0,1,1,1,0,0
"Wolio","woli1241","woli1241",1277,"6b","Austronesian",6,1,"wlo","Wolio",-5.5,122.75,"wlo","","Celebic","wlo","false","false","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muna","muna1247","muna1247",1277,"6b","Austronesian",6,1,"mna","Muna",-5,122.5,"mnb","","Celebic","mnb","false","false","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,2,1,2,1,1,1,0,NA,NA,NA,NA,NA,NA,1,2,0,1,1,2,2,1,0,NA,NA,1,NA,0,NA,NA,0,0,1,0,1,0,0,0,0
"Palu’e","palu1252","palu1252",1277,"6b","Austronesian",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skou","skou1239","skou1239",10,"6a","Sko",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barupu","lago1243","lago1243",10,"5","Sko",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Puare","puar1242","puar1242",10,"8a","Sko",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wersing","wers1238","wers1238",23,"6a","Timor-Alor-Pantar",7,1,"kln","Kolana",-8.25,125.116666667,"kvw","","Kolana-Tanglapui","kvw","false","false","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iha","ihaa1241","ihaa1241",3,"6a","West Bomberai",7,1,"iha","Iha",-2.91666666667,132.25,"ihp","","West Bomberai","ihp","false","false","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"One","onee1245","onee1245",55,"6b","Nuclear Torricelli",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kanum (Ngkâlmpw)","kanu1280","kanu1280",19,"6b","Yam",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meyah","meya1236","meya1236",3,"5","East Bird�s Head",8,1,"mea","Meyah",-1.16666666667,133.5,"mej","","East Bird's Head","mej","false","false","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ireres",NA,"Ø",3," ","East Bird�s Head",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sentani","nucl1632","nucl1632",4,"5","Sentanic",8,1,"snt","Sentani",-2.58333333333,140.583333333,"set","","","set","false","true","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,2,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,0,0,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,0,0,0,0,1,1,1,NA,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,2,2,1,0,NA,NA,NA,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wooi","woii237","woii237",1277,"6b","Austronesian",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Biak","biak1248","biak1248",1277,"6b","Austronesian",6,1,"bik","Biak",-1,136,"bhw","Eastern Malayo-Polynesian","South Halmahera - West New Guinea","bhw","false","false","ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,1,1,2,1,2,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yali","yali1257","yali1257",316,"5","Nuclear Trans New Guinea",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
